pair	counts	frac	slide_submitter_id
CAFs-T_cells	553	0.8229166666666666	TCGA-D3-A8GE-06A-01-TSA
CAFs-endothelial_cells	651	0.96875	TCGA-D3-A8GE-06A-01-TSA
CAFs-tumor_purity	1	0.001488095238095238	TCGA-D3-A8GE-06A-01-TSA
T_cells-endothelial_cells	538	0.8078078078078078	TCGA-D3-A8GE-06A-01-TSA
T_cells-tumor_purity	0	0.0	TCGA-D3-A8GE-06A-01-TSA
endothelial_cells-tumor_purity	0	0.0	TCGA-D3-A8GE-06A-01-TSA
CAFs-T_cells	415	0.5962643678160919	TCGA-EB-A42Y-01A-01-TSA
CAFs-endothelial_cells	423	0.5983026874115983	TCGA-EB-A42Y-01A-01-TSA
CAFs-tumor_purity	44	0.058902275769745646	TCGA-EB-A42Y-01A-01-TSA
T_cells-endothelial_cells	371	0.47081218274111675	TCGA-EB-A42Y-01A-01-TSA
T_cells-tumor_purity	31	0.03929024081115336	TCGA-EB-A42Y-01A-01-TSA
endothelial_cells-tumor_purity	118	0.1636615811373093	TCGA-EB-A42Y-01A-01-TSA
CAFs-T_cells	690	0.4755341144038594	TCGA-EE-A3JB-06A-01-TSA
CAFs-endothelial_cells	1180	0.8154803040774016	TCGA-EE-A3JB-06A-01-TSA
CAFs-tumor_purity	312	0.20995962314939434	TCGA-EE-A3JB-06A-01-TSA
T_cells-endothelial_cells	631	0.5019888623707239	TCGA-EE-A3JB-06A-01-TSA
T_cells-tumor_purity	17	0.016314779270633396	TCGA-EE-A3JB-06A-01-TSA
endothelial_cells-tumor_purity	170	0.12363636363636364	TCGA-EE-A3JB-06A-01-TSA
CAFs-T_cells	191	0.5472779369627507	TCGA-FR-A728-01A-01-TS1
CAFs-endothelial_cells	168	0.6412213740458015	TCGA-FR-A728-01A-01-TS1
CAFs-tumor_purity	35	0.11945392491467577	TCGA-FR-A728-01A-01-TS1
T_cells-endothelial_cells	182	0.5384615384615384	TCGA-FR-A728-01A-01-TS1
T_cells-tumor_purity	68	0.19428571428571428	TCGA-FR-A728-01A-01-TS1
endothelial_cells-tumor_purity	24	0.08450704225352113	TCGA-FR-A728-01A-01-TS1
CAFs-T_cells	22	0.24719101123595505	TCGA-D3-A3CC-06A-01-TSA
CAFs-endothelial_cells	66	0.6666666666666666	TCGA-D3-A3CC-06A-01-TSA
CAFs-tumor_purity	43	0.32575757575757575	TCGA-D3-A3CC-06A-01-TSA
T_cells-endothelial_cells	21	0.26582278481012656	TCGA-D3-A3CC-06A-01-TSA
T_cells-tumor_purity	1	0.009174311926605505	TCGA-D3-A3CC-06A-01-TSA
endothelial_cells-tumor_purity	32	0.24242424242424243	TCGA-D3-A3CC-06A-01-TSA
CAFs-T_cells	223	0.34150076569678406	TCGA-EB-A5SF-01A-01-TSA
CAFs-endothelial_cells	520	0.6435643564356436	TCGA-EB-A5SF-01A-01-TSA
CAFs-tumor_purity	192	0.21145374449339208	TCGA-EB-A5SF-01A-01-TSA
T_cells-endothelial_cells	211	0.2582619339045288	TCGA-EB-A5SF-01A-01-TSA
T_cells-tumor_purity	69	0.09439124487004104	TCGA-EB-A5SF-01A-01-TSA
endothelial_cells-tumor_purity	369	0.4178935447338618	TCGA-EB-A5SF-01A-01-TSA
CAFs-T_cells	112	0.5161290322580645	TCGA-BF-A1PV-01A-01-TSA
CAFs-endothelial_cells	89	0.5266272189349113	TCGA-BF-A1PV-01A-01-TSA
CAFs-tumor_purity	39	0.15294117647058825	TCGA-BF-A1PV-01A-01-TSA
T_cells-endothelial_cells	72	0.38095238095238093	TCGA-BF-A1PV-01A-01-TSA
T_cells-tumor_purity	29	0.10820895522388059	TCGA-BF-A1PV-01A-01-TSA
endothelial_cells-tumor_purity	14	0.0660377358490566	TCGA-BF-A1PV-01A-01-TSA
CAFs-T_cells	257	0.37518248175182484	TCGA-EB-A4OY-01A-01-TSA
CAFs-endothelial_cells	559	0.6584216725559482	TCGA-EB-A4OY-01A-01-TSA
CAFs-tumor_purity	152	0.2040268456375839	TCGA-EB-A4OY-01A-01-TSA
T_cells-endothelial_cells	376	0.4413145539906103	TCGA-EB-A4OY-01A-01-TSA
T_cells-tumor_purity	55	0.08308157099697885	TCGA-EB-A4OY-01A-01-TSA
endothelial_cells-tumor_purity	322	0.37398373983739835	TCGA-EB-A4OY-01A-01-TSA
CAFs-T_cells	402	0.5140664961636828	TCGA-D3-A1Q8-06A-01-TSA
CAFs-endothelial_cells	312	0.631578947368421	TCGA-D3-A1Q8-06A-01-TSA
CAFs-tumor_purity	108	0.09747292418772563	TCGA-D3-A1Q8-06A-01-TSA
T_cells-endothelial_cells	268	0.36314363143631434	TCGA-D3-A1Q8-06A-01-TSA
T_cells-tumor_purity	346	0.3233644859813084	TCGA-D3-A1Q8-06A-01-TSA
endothelial_cells-tumor_purity	19	0.018645731108930325	TCGA-D3-A1Q8-06A-01-TSA
CAFs-T_cells	13	0.09285714285714286	TCGA-D3-A2JD-06A-01-TSA
CAFs-endothelial_cells	20	0.09389671361502347	TCGA-D3-A2JD-06A-01-TSA
CAFs-tumor_purity	15	0.0395778364116095	TCGA-D3-A2JD-06A-01-TSA
T_cells-endothelial_cells	73	0.27756653992395436	TCGA-D3-A2JD-06A-01-TSA
T_cells-tumor_purity	91	0.22413793103448276	TCGA-D3-A2JD-06A-01-TSA
endothelial_cells-tumor_purity	176	0.4389027431421446	TCGA-D3-A2JD-06A-01-TSA
CAFs-T_cells	76	0.1412639405204461	TCGA-ER-A19C-06A-01-TSA
CAFs-endothelial_cells	199	0.3719626168224299	TCGA-ER-A19C-06A-01-TSA
CAFs-tumor_purity	383	0.6925858951175407	TCGA-ER-A19C-06A-01-TSA
T_cells-endothelial_cells	55	0.23809523809523808	TCGA-ER-A19C-06A-01-TSA
T_cells-tumor_purity	9	0.018789144050104383	TCGA-ER-A19C-06A-01-TSA
endothelial_cells-tumor_purity	100	0.1968503937007874	TCGA-ER-A19C-06A-01-TSA
CAFs-T_cells	237	0.33808844507845937	TCGA-BF-AAP4-01A-01-TS1
CAFs-endothelial_cells	326	0.6330097087378641	TCGA-BF-AAP4-01A-01-TS1
CAFs-tumor_purity	18	0.02252816020025031	TCGA-BF-AAP4-01A-01-TS1
T_cells-endothelial_cells	258	0.35488308115543327	TCGA-BF-AAP4-01A-01-TS1
T_cells-tumor_purity	86	0.09828571428571428	TCGA-BF-AAP4-01A-01-TS1
endothelial_cells-tumor_purity	40	0.04854368932038835	TCGA-BF-AAP4-01A-01-TS1
CAFs-T_cells	291	0.5339449541284403	TCGA-D9-A1JW-06A-01-TS1
CAFs-endothelial_cells	142	0.42900302114803623	TCGA-D9-A1JW-06A-01-TS1
CAFs-tumor_purity	8	0.018475750577367205	TCGA-D9-A1JW-06A-01-TS1
T_cells-endothelial_cells	166	0.30458715596330277	TCGA-D9-A1JW-06A-01-TS1
T_cells-tumor_purity	77	0.12790697674418605	TCGA-D9-A1JW-06A-01-TS1
endothelial_cells-tumor_purity	16	0.05333333333333334	TCGA-D9-A1JW-06A-01-TS1
CAFs-T_cells	442	0.29213483146067415	TCGA-BF-A5ES-01A-01-TS1
CAFs-endothelial_cells	1175	0.7912457912457912	TCGA-BF-A5ES-01A-01-TS1
CAFs-tumor_purity	857	0.5601307189542484	TCGA-BF-A5ES-01A-01-TS1
T_cells-endothelial_cells	402	0.31480031323414254	TCGA-BF-A5ES-01A-01-TS1
T_cells-tumor_purity	85	0.0643451930355791	TCGA-BF-A5ES-01A-01-TS1
endothelial_cells-tumor_purity	624	0.41963685272360457	TCGA-BF-A5ES-01A-01-TS1
CAFs-T_cells	121	0.11329588014981273	TCGA-GN-A264-06A-01-TSA
CAFs-endothelial_cells	843	0.783457249070632	TCGA-GN-A264-06A-01-TSA
CAFs-tumor_purity	346	0.29247675401521556	TCGA-GN-A264-06A-01-TSA
T_cells-endothelial_cells	117	0.13557358053302435	TCGA-GN-A264-06A-01-TSA
T_cells-tumor_purity	7	0.012006861063464836	TCGA-GN-A264-06A-01-TSA
endothelial_cells-tumor_purity	161	0.13891285591026747	TCGA-GN-A264-06A-01-TSA
CAFs-T_cells	20	0.25	TCGA-YG-AA3P-06A-01-TS1
CAFs-endothelial_cells	25	0.2631578947368421	TCGA-YG-AA3P-06A-01-TS1
CAFs-tumor_purity	15	0.01730103806228374	TCGA-YG-AA3P-06A-01-TS1
T_cells-endothelial_cells	24	0.19672131147540983	TCGA-YG-AA3P-06A-01-TS1
T_cells-tumor_purity	37	0.04247990815154994	TCGA-YG-AA3P-06A-01-TS1
endothelial_cells-tumor_purity	58	0.06666666666666667	TCGA-YG-AA3P-06A-01-TS1
CAFs-T_cells	182	0.2275	TCGA-EB-A5SG-06A-01-TSA
CAFs-endothelial_cells	540	0.6914212548015365	TCGA-EB-A5SG-06A-01-TSA
CAFs-tumor_purity	217	0.22008113590263692	TCGA-EB-A5SG-06A-01-TSA
T_cells-endothelial_cells	164	0.19500594530321047	TCGA-EB-A5SG-06A-01-TSA
T_cells-tumor_purity	78	0.09641532756489493	TCGA-EB-A5SG-06A-01-TSA
endothelial_cells-tumor_purity	273	0.2864637985309549	TCGA-EB-A5SG-06A-01-TSA
CAFs-T_cells	34	0.2857142857142857	TCGA-FW-A5DX-01A-01-TS1
CAFs-endothelial_cells	34	0.2251655629139073	TCGA-FW-A5DX-01A-01-TS1
CAFs-tumor_purity	6	0.0297029702970297	TCGA-FW-A5DX-01A-01-TS1
T_cells-endothelial_cells	74	0.42045454545454547	TCGA-FW-A5DX-01A-01-TS1
T_cells-tumor_purity	37	0.15677966101694915	TCGA-FW-A5DX-01A-01-TS1
endothelial_cells-tumor_purity	71	0.3034188034188034	TCGA-FW-A5DX-01A-01-TS1
CAFs-T_cells	93	0.19703389830508475	TCGA-FS-A1ZN-01A-01-TSA
CAFs-endothelial_cells	155	0.3771289537712895	TCGA-FS-A1ZN-01A-01-TSA
CAFs-tumor_purity	194	0.22427745664739884	TCGA-FS-A1ZN-01A-01-TSA
T_cells-endothelial_cells	103	0.2861111111111111	TCGA-FS-A1ZN-01A-01-TSA
T_cells-tumor_purity	70	0.07900677200902935	TCGA-FS-A1ZN-01A-01-TSA
endothelial_cells-tumor_purity	110	0.12987012987012986	TCGA-FS-A1ZN-01A-01-TSA
CAFs-T_cells	52	0.08163265306122448	TCGA-GN-A26D-06A-01-TSA
CAFs-endothelial_cells	30	0.21428571428571427	TCGA-GN-A26D-06A-01-TSA
CAFs-tumor_purity	16	0.031746031746031744	TCGA-GN-A26D-06A-01-TSA
T_cells-endothelial_cells	95	0.14890282131661442	TCGA-GN-A26D-06A-01-TSA
T_cells-tumor_purity	292	0.3691529709228824	TCGA-GN-A26D-06A-01-TSA
endothelial_cells-tumor_purity	28	0.05223880597014925	TCGA-GN-A26D-06A-01-TSA
CAFs-T_cells	229	0.7178683385579937	TCGA-D3-A2J9-06A-01-TS1
CAFs-endothelial_cells	209	0.7157534246575342	TCGA-D3-A2J9-06A-01-TS1
CAFs-tumor_purity	27	0.08132530120481928	TCGA-D3-A2J9-06A-01-TS1
T_cells-endothelial_cells	232	0.7138461538461538	TCGA-D3-A2J9-06A-01-TS1
T_cells-tumor_purity	61	0.17231638418079095	TCGA-D3-A2J9-06A-01-TS1
endothelial_cells-tumor_purity	45	0.1393188854489164	TCGA-D3-A2J9-06A-01-TS1
CAFs-T_cells	47	0.3197278911564626	TCGA-GN-A4U4-06A-01-TS1
CAFs-endothelial_cells	45	0.5113636363636364	TCGA-GN-A4U4-06A-01-TS1
CAFs-tumor_purity	0	0.0	TCGA-GN-A4U4-06A-01-TS1
T_cells-endothelial_cells	84	0.5637583892617449	TCGA-GN-A4U4-06A-01-TS1
T_cells-tumor_purity	33	0.06804123711340206	TCGA-GN-A4U4-06A-01-TS1
endothelial_cells-tumor_purity	2	0.004395604395604396	TCGA-GN-A4U4-06A-01-TS1
CAFs-T_cells	192	0.2727272727272727	TCGA-BF-A3DL-01A-01-TS1
CAFs-endothelial_cells	590	0.6230200633579726	TCGA-BF-A3DL-01A-01-TS1
CAFs-tumor_purity	415	0.44623655913978494	TCGA-BF-A3DL-01A-01-TS1
T_cells-endothelial_cells	302	0.32025450689289503	TCGA-BF-A3DL-01A-01-TS1
T_cells-tumor_purity	175	0.19931662870159453	TCGA-BF-A3DL-01A-01-TS1
endothelial_cells-tumor_purity	744	0.783157894736842	TCGA-BF-A3DL-01A-01-TS1
CAFs-T_cells	37	0.07922912205567452	TCGA-3N-A9WB-06A-01-TS1
CAFs-endothelial_cells	203	0.44713656387665196	TCGA-3N-A9WB-06A-01-TS1
CAFs-tumor_purity	375	0.508819538670285	TCGA-3N-A9WB-06A-01-TS1
T_cells-endothelial_cells	29	0.12083333333333333	TCGA-3N-A9WB-06A-01-TS1
T_cells-tumor_purity	25	0.0357653791130186	TCGA-3N-A9WB-06A-01-TS1
endothelial_cells-tumor_purity	159	0.2214484679665738	TCGA-3N-A9WB-06A-01-TS1
CAFs-T_cells	90	0.1490066225165563	TCGA-FS-A1YW-06A-01-TSA
CAFs-endothelial_cells	75	0.30612244897959184	TCGA-FS-A1YW-06A-01-TSA
CAFs-tumor_purity	57	0.07569721115537849	TCGA-FS-A1YW-06A-01-TSA
T_cells-endothelial_cells	86	0.1552346570397112	TCGA-FS-A1YW-06A-01-TSA
T_cells-tumor_purity	197	0.21114683815648447	TCGA-FS-A1YW-06A-01-TSA
endothelial_cells-tumor_purity	32	0.04419889502762431	TCGA-FS-A1YW-06A-01-TSA
CAFs-T_cells	188	0.47474747474747475	TCGA-EE-A2GU-06A-01-TSA
CAFs-endothelial_cells	205	0.5662983425414365	TCGA-EE-A2GU-06A-01-TSA
CAFs-tumor_purity	12	0.018808777429467086	TCGA-EE-A2GU-06A-01-TSA
T_cells-endothelial_cells	238	0.4989517819706499	TCGA-EE-A2GU-06A-01-TSA
T_cells-tumor_purity	85	0.11921458625525946	TCGA-EE-A2GU-06A-01-TSA
endothelial_cells-tumor_purity	115	0.17267267267267267	TCGA-EE-A2GU-06A-01-TSA
CAFs-T_cells	347	0.3566289825282631	TCGA-D3-A1Q5-06A-01-TS1
CAFs-endothelial_cells	173	0.4119047619047619	TCGA-D3-A1Q5-06A-01-TS1
CAFs-tumor_purity	268	0.25943852855759925	TCGA-D3-A1Q5-06A-01-TS1
T_cells-endothelial_cells	157	0.16526315789473683	TCGA-D3-A1Q5-06A-01-TS1
T_cells-tumor_purity	760	0.7203791469194313	TCGA-D3-A1Q5-06A-01-TS1
endothelial_cells-tumor_purity	92	0.09236947791164658	TCGA-D3-A1Q5-06A-01-TS1
CAFs-T_cells	170	0.35564853556485354	TCGA-D3-A3CB-06A-01-TSA
CAFs-endothelial_cells	146	0.32808988764044944	TCGA-D3-A3CB-06A-01-TSA
CAFs-tumor_purity	5	0.013020833333333334	TCGA-D3-A3CB-06A-01-TSA
T_cells-endothelial_cells	350	0.6445672191528545	TCGA-D3-A3CB-06A-01-TSA
T_cells-tumor_purity	99	0.16722972972972974	TCGA-D3-A3CB-06A-01-TSA
endothelial_cells-tumor_purity	121	0.23586744639376217	TCGA-D3-A3CB-06A-01-TSA
CAFs-T_cells	22	0.13664596273291926	TCGA-FS-A4F5-06A-01-TS1
CAFs-endothelial_cells	85	0.5279503105590062	TCGA-FS-A4F5-06A-01-TS1
CAFs-tumor_purity	78	0.4727272727272727	TCGA-FS-A4F5-06A-01-TS1
T_cells-endothelial_cells	11	0.11458333333333333	TCGA-FS-A4F5-06A-01-TS1
T_cells-tumor_purity	0	0.0	TCGA-FS-A4F5-06A-01-TS1
endothelial_cells-tumor_purity	26	0.18439716312056736	TCGA-FS-A4F5-06A-01-TS1
CAFs-T_cells	417	0.6577287066246057	TCGA-EE-A29T-06A-01-TSA
CAFs-endothelial_cells	426	0.7473684210526316	TCGA-EE-A29T-06A-01-TSA
CAFs-tumor_purity	69	0.11714770797962648	TCGA-EE-A29T-06A-01-TSA
T_cells-endothelial_cells	456	0.7091757387247278	TCGA-EE-A29T-06A-01-TSA
T_cells-tumor_purity	62	0.08869814020028613	TCGA-EE-A29T-06A-01-TSA
endothelial_cells-tumor_purity	81	0.1296	TCGA-EE-A29T-06A-01-TSA
CAFs-T_cells	319	0.621832358674464	TCGA-RP-A6K9-06A-04-TS4
CAFs-endothelial_cells	292	0.7087378640776699	TCGA-RP-A6K9-06A-04-TS4
CAFs-tumor_purity	29	0.06444444444444444	TCGA-RP-A6K9-06A-04-TS4
T_cells-endothelial_cells	299	0.5738963531669866	TCGA-RP-A6K9-06A-04-TS4
T_cells-tumor_purity	77	0.14864864864864866	TCGA-RP-A6K9-06A-04-TS4
endothelial_cells-tumor_purity	37	0.08604651162790698	TCGA-RP-A6K9-06A-04-TS4
CAFs-T_cells	301	0.4275568181818182	TCGA-D3-A5GO-06A-01-TS1
CAFs-endothelial_cells	209	0.5211970074812967	TCGA-D3-A5GO-06A-01-TS1
CAFs-tumor_purity	89	0.13185185185185186	TCGA-D3-A5GO-06A-01-TS1
T_cells-endothelial_cells	239	0.3424068767908309	TCGA-D3-A5GO-06A-01-TS1
T_cells-tumor_purity	304	0.386277001270648	TCGA-D3-A5GO-06A-01-TS1
endothelial_cells-tumor_purity	49	0.07573415765069552	TCGA-D3-A5GO-06A-01-TS1
CAFs-T_cells	1	0.004291845493562232	TCGA-FS-A4F0-06A-01-TS1
CAFs-endothelial_cells	157	0.2823741007194245	TCGA-FS-A4F0-06A-01-TS1
CAFs-tumor_purity	227	0.31926863572433195	TCGA-FS-A4F0-06A-01-TS1
T_cells-endothelial_cells	4	0.008281573498964804	TCGA-FS-A4F0-06A-01-TS1
T_cells-tumor_purity	3	0.004231311706629055	TCGA-FS-A4F0-06A-01-TS1
endothelial_cells-tumor_purity	481	0.6774647887323944	TCGA-FS-A4F0-06A-01-TS1
CAFs-T_cells	92	0.4088888888888889	TCGA-D3-A3MR-06A-01-TSA
CAFs-endothelial_cells	117	0.5545023696682464	TCGA-D3-A3MR-06A-01-TSA
CAFs-tumor_purity	9	0.055900621118012424	TCGA-D3-A3MR-06A-01-TSA
T_cells-endothelial_cells	176	0.7489361702127659	TCGA-D3-A3MR-06A-01-TSA
T_cells-tumor_purity	30	0.13452914798206278	TCGA-D3-A3MR-06A-01-TSA
endothelial_cells-tumor_purity	27	0.11392405063291139	TCGA-D3-A3MR-06A-01-TSA
CAFs-T_cells	54	0.17034700315457413	TCGA-WE-A8ZQ-06A-04-TSD
CAFs-endothelial_cells	144	0.4260355029585799	TCGA-WE-A8ZQ-06A-04-TSD
CAFs-tumor_purity	135	0.2967032967032967	TCGA-WE-A8ZQ-06A-04-TSD
T_cells-endothelial_cells	25	0.11574074074074074	TCGA-WE-A8ZQ-06A-04-TSD
T_cells-tumor_purity	15	0.04491017964071856	TCGA-WE-A8ZQ-06A-04-TSD
endothelial_cells-tumor_purity	74	0.19170984455958548	TCGA-WE-A8ZQ-06A-04-TSD
CAFs-T_cells	72	0.24489795918367346	TCGA-3N-A9WD-06A-01-TSA
CAFs-endothelial_cells	124	0.6019417475728155	TCGA-3N-A9WD-06A-01-TSA
CAFs-tumor_purity	67	0.11921708185053381	TCGA-3N-A9WD-06A-01-TSA
T_cells-endothelial_cells	55	0.17350157728706625	TCGA-3N-A9WD-06A-01-TSA
T_cells-tumor_purity	66	0.10909090909090909	TCGA-3N-A9WD-06A-01-TSA
endothelial_cells-tumor_purity	83	0.1503623188405797	TCGA-3N-A9WD-06A-01-TSA
CAFs-T_cells	161	0.29061371841155237	TCGA-DA-A1I0-06A-01-TSA
CAFs-endothelial_cells	547	0.860062893081761	TCGA-DA-A1I0-06A-01-TSA
CAFs-tumor_purity	381	0.6009463722397477	TCGA-DA-A1I0-06A-01-TSA
T_cells-endothelial_cells	168	0.2641509433962264	TCGA-DA-A1I0-06A-01-TSA
T_cells-tumor_purity	34	0.05647840531561462	TCGA-DA-A1I0-06A-01-TSA
endothelial_cells-tumor_purity	468	0.7358490566037735	TCGA-DA-A1I0-06A-01-TSA
CAFs-T_cells	388	0.5941807044410413	TCGA-ER-A2NG-06A-01-TSA
CAFs-endothelial_cells	215	0.4875283446712018	TCGA-ER-A2NG-06A-01-TSA
CAFs-tumor_purity	75	0.1192368839427663	TCGA-ER-A2NG-06A-01-TSA
T_cells-endothelial_cells	242	0.38110236220472443	TCGA-ER-A2NG-06A-01-TSA
T_cells-tumor_purity	234	0.3386396526772793	TCGA-ER-A2NG-06A-01-TSA
endothelial_cells-tumor_purity	22	0.04247104247104247	TCGA-ER-A2NG-06A-01-TSA
CAFs-T_cells	756	0.6854034451495921	TCGA-EE-A2ME-06A-01-TSA
CAFs-endothelial_cells	422	0.4867358708189158	TCGA-EE-A2ME-06A-01-TSA
CAFs-tumor_purity	118	0.10875576036866359	TCGA-EE-A2ME-06A-01-TSA
T_cells-endothelial_cells	433	0.42492639842983315	TCGA-EE-A2ME-06A-01-TSA
T_cells-tumor_purity	164	0.13643926788685523	TCGA-EE-A2ME-06A-01-TSA
endothelial_cells-tumor_purity	6	0.007594936708860759	TCGA-EE-A2ME-06A-01-TSA
CAFs-T_cells	231	0.5775	TCGA-EE-A2M6-06A-01-TSA
CAFs-endothelial_cells	218	0.7100977198697068	TCGA-EE-A2M6-06A-01-TSA
CAFs-tumor_purity	10	0.03225806451612903	TCGA-EE-A2M6-06A-01-TSA
T_cells-endothelial_cells	263	0.6430317848410758	TCGA-EE-A2M6-06A-01-TSA
T_cells-tumor_purity	53	0.1280193236714976	TCGA-EE-A2M6-06A-01-TSA
endothelial_cells-tumor_purity	20	0.05865102639296188	TCGA-EE-A2M6-06A-01-TSA
CAFs-T_cells	284	0.336094674556213	TCGA-FS-A1ZT-06A-01-TSA
CAFs-endothelial_cells	349	0.524024024024024	TCGA-FS-A1ZT-06A-01-TSA
CAFs-tumor_purity	17	0.028380634390651086	TCGA-FS-A1ZT-06A-01-TSA
T_cells-endothelial_cells	471	0.5508771929824562	TCGA-FS-A1ZT-06A-01-TSA
T_cells-tumor_purity	122	0.1515527950310559	TCGA-FS-A1ZT-06A-01-TSA
endothelial_cells-tumor_purity	92	0.1276005547850208	TCGA-FS-A1ZT-06A-01-TSA
CAFs-T_cells	162	0.35294117647058826	TCGA-EB-A6QZ-01A-01-TSA
CAFs-endothelial_cells	307	0.6007827788649707	TCGA-EB-A6QZ-01A-01-TSA
CAFs-tumor_purity	108	0.20300751879699247	TCGA-EB-A6QZ-01A-01-TSA
T_cells-endothelial_cells	242	0.4408014571948998	TCGA-EB-A6QZ-01A-01-TSA
T_cells-tumor_purity	76	0.14152700186219738	TCGA-EB-A6QZ-01A-01-TSA
endothelial_cells-tumor_purity	196	0.31921824104234525	TCGA-EB-A6QZ-01A-01-TSA
CAFs-T_cells	525	0.5602988260405549	TCGA-D9-A1JX-06A-01-TSA
CAFs-endothelial_cells	484	0.6436170212765957	TCGA-D9-A1JX-06A-01-TSA
CAFs-tumor_purity	6	0.008759124087591242	TCGA-D9-A1JX-06A-01-TSA
T_cells-endothelial_cells	664	0.6831275720164609	TCGA-D9-A1JX-06A-01-TSA
T_cells-tumor_purity	66	0.06439024390243903	TCGA-D9-A1JX-06A-01-TSA
endothelial_cells-tumor_purity	42	0.05103280680437424	TCGA-D9-A1JX-06A-01-TSA
CAFs-T_cells	48	0.09619238476953908	TCGA-ER-A19B-06A-01-TSA
CAFs-endothelial_cells	67	0.27346938775510204	TCGA-ER-A19B-06A-01-TSA
CAFs-tumor_purity	35	0.061837455830388695	TCGA-ER-A19B-06A-01-TSA
T_cells-endothelial_cells	160	0.3131115459882583	TCGA-ER-A19B-06A-01-TSA
T_cells-tumor_purity	242	0.3370473537604457	TCGA-ER-A19B-06A-01-TSA
endothelial_cells-tumor_purity	105	0.1693548387096774	TCGA-ER-A19B-06A-01-TSA
CAFs-T_cells	91	0.1780821917808219	TCGA-YG-AA3N-01A-01-TS1
CAFs-endothelial_cells	64	0.31683168316831684	TCGA-YG-AA3N-01A-01-TS1
CAFs-tumor_purity	29	0.08605341246290801	TCGA-YG-AA3N-01A-01-TS1
T_cells-endothelial_cells	123	0.24356435643564356	TCGA-YG-AA3N-01A-01-TS1
T_cells-tumor_purity	146	0.2508591065292096	TCGA-YG-AA3N-01A-01-TS1
endothelial_cells-tumor_purity	25	0.0681198910081744	TCGA-YG-AA3N-01A-01-TS1
CAFs-T_cells	69	0.13911290322580644	TCGA-EE-A2MD-06A-01-TSA
CAFs-endothelial_cells	181	0.7125984251968503	TCGA-EE-A2MD-06A-01-TSA
CAFs-tumor_purity	53	0.07412587412587412	TCGA-EE-A2MD-06A-01-TSA
T_cells-endothelial_cells	31	0.06581740976645435	TCGA-EE-A2MD-06A-01-TSA
T_cells-tumor_purity	195	0.3046875	TCGA-EE-A2MD-06A-01-TSA
endothelial_cells-tumor_purity	28	0.0413589364844904	TCGA-EE-A2MD-06A-01-TSA
CAFs-T_cells	10	0.07874015748031496	TCGA-RP-A690-06A-01-TS1
CAFs-endothelial_cells	13	0.13402061855670103	TCGA-RP-A690-06A-01-TS1
CAFs-tumor_purity	3	0.011857707509881422	TCGA-RP-A690-06A-01-TS1
T_cells-endothelial_cells	51	0.30357142857142855	TCGA-RP-A690-06A-01-TS1
T_cells-tumor_purity	59	0.19281045751633988	TCGA-RP-A690-06A-01-TS1
endothelial_cells-tumor_purity	53	0.18596491228070175	TCGA-RP-A690-06A-01-TS1
CAFs-T_cells	31	0.2052980132450331	TCGA-EE-A2MQ-06A-01-TSA
CAFs-endothelial_cells	46	0.2948717948717949	TCGA-EE-A2MQ-06A-01-TSA
CAFs-tumor_purity	85	0.27419354838709675	TCGA-EE-A2MQ-06A-01-TSA
T_cells-endothelial_cells	24	0.4	TCGA-EE-A2MQ-06A-01-TSA
T_cells-tumor_purity	1	0.0036231884057971015	TCGA-EE-A2MQ-06A-01-TSA
endothelial_cells-tumor_purity	7	0.02413793103448276	TCGA-EE-A2MQ-06A-01-TSA
CAFs-T_cells	144	0.41260744985673353	TCGA-W3-A828-06A-01-TS1
CAFs-endothelial_cells	346	0.9857549857549858	TCGA-W3-A828-06A-01-TS1
CAFs-tumor_purity	39	0.1111111111111111	TCGA-W3-A828-06A-01-TS1
T_cells-endothelial_cells	143	0.40974212034383956	TCGA-W3-A828-06A-01-TS1
T_cells-tumor_purity	2	0.01092896174863388	TCGA-W3-A828-06A-01-TS1
endothelial_cells-tumor_purity	40	0.11461318051575932	TCGA-W3-A828-06A-01-TS1
CAFs-T_cells	145	0.614406779661017	TCGA-EE-A3J5-06A-01-TS1
CAFs-endothelial_cells	178	0.7876106194690266	TCGA-EE-A3J5-06A-01-TS1
CAFs-tumor_purity	9	0.039301310043668124	TCGA-EE-A3J5-06A-01-TS1
T_cells-endothelial_cells	133	0.5782608695652174	TCGA-EE-A3J5-06A-01-TS1
T_cells-tumor_purity	2	0.010256410256410256	TCGA-EE-A3J5-06A-01-TS1
endothelial_cells-tumor_purity	6	0.028037383177570093	TCGA-EE-A3J5-06A-01-TS1
CAFs-T_cells	332	0.640926640926641	TCGA-EE-A2A1-06A-01-TSA
CAFs-endothelial_cells	424	0.7399650959860384	TCGA-EE-A2A1-06A-01-TSA
CAFs-tumor_purity	63	0.09375	TCGA-EE-A2A1-06A-01-TSA
T_cells-endothelial_cells	349	0.60801393728223	TCGA-EE-A2A1-06A-01-TSA
T_cells-tumor_purity	27	0.04258675078864353	TCGA-EE-A2A1-06A-01-TSA
endothelial_cells-tumor_purity	123	0.17956204379562044	TCGA-EE-A2A1-06A-01-TSA
CAFs-T_cells	43	0.16602316602316602	TCGA-EE-A2A2-06A-01-TSA
CAFs-endothelial_cells	38	0.304	TCGA-EE-A2A2-06A-01-TSA
CAFs-tumor_purity	35	0.062388591800356503	TCGA-EE-A2A2-06A-01-TSA
